time,tollgate_id,direction,week,hour,minute,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,count
2016-09-22 04:00:00,1.0,1.0,3.0,4.0,0.0,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,21.0
2016-09-22 04:00:00,3.0,0.0,3.0,4.0,0.0,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,11.0
2016-09-22 04:00:00,3.0,1.0,3.0,4.0,0.0,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,8.0
2016-09-22 04:20:00,1.0,0.0,3.0,4.0,20.0,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,10.0
2016-09-22 04:20:00,1.0,1.0,3.0,4.0,20.0,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,12.0
2016-09-22 04:20:00,3.0,0.0,3.0,4.0,20.0,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,16.0
2016-09-22 04:20:00,3.0,1.0,3.0,4.0,20.0,1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,5.0
2016-09-22 04:40:00,1.0,0.0,3.0,4.0,40.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,11.0
2016-09-22 04:40:00,1.0,1.0,3.0,4.0,40.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,22.0
2016-09-22 04:40:00,3.0,0.0,3.0,4.0,40.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,10.0
2016-09-22 04:40:00,3.0,1.0,3.0,4.0,40.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,5.0
2016-09-22 05:00:00,1.0,0.0,3.0,5.0,0.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,5.0
2016-09-22 05:00:00,1.0,1.0,3.0,5.0,0.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,27.0
2016-09-22 05:00:00,2.0,0.0,3.0,5.0,0.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,18.0
2016-09-22 05:00:00,3.0,0.0,3.0,5.0,0.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,16.0
2016-09-22 05:00:00,3.0,1.0,3.0,5.0,0.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,14.0
2016-09-22 05:20:00,1.0,0.0,3.0,5.0,20.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,2.0
2016-09-22 05:20:00,1.0,1.0,3.0,5.0,20.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,27.0
2016-09-22 05:20:00,2.0,0.0,3.0,5.0,20.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,20.0
2016-09-22 05:20:00,3.0,0.0,3.0,5.0,20.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,20.0
2016-09-22 05:20:00,3.0,1.0,3.0,5.0,20.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,9.0
2016-09-22 05:40:00,1.0,0.0,3.0,5.0,40.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,3.0
2016-09-22 05:40:00,1.0,1.0,3.0,5.0,40.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,39.0
2016-09-22 05:40:00,2.0,0.0,3.0,5.0,40.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,21.0
2016-09-22 05:40:00,3.0,0.0,3.0,5.0,40.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,24.0
2016-09-22 05:40:00,3.0,1.0,3.0,5.0,40.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,10.0
2016-09-22 06:00:00,1.0,0.0,3.0,6.0,0.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,6.0
2016-09-22 06:00:00,1.0,1.0,3.0,6.0,0.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,42.0
2016-09-22 06:00:00,2.0,0.0,3.0,6.0,0.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,30.0
2016-09-22 06:00:00,3.0,0.0,3.0,6.0,0.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,26.0
2016-09-22 06:00:00,3.0,1.0,3.0,6.0,0.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,33.0
2016-09-22 06:20:00,1.0,0.0,3.0,6.0,20.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,10.0
2016-09-22 06:20:00,1.0,1.0,3.0,6.0,20.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,61.0
2016-09-22 06:20:00,2.0,0.0,3.0,6.0,20.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,31.0
2016-09-22 06:20:00,3.0,0.0,3.0,6.0,20.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,33.0
2016-09-22 06:20:00,3.0,1.0,3.0,6.0,20.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,37.0
2016-09-22 06:40:00,1.0,0.0,3.0,6.0,40.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,36.0
2016-09-22 06:40:00,1.0,1.0,3.0,6.0,40.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,60.0
2016-09-22 06:40:00,2.0,0.0,3.0,6.0,40.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,38.0
2016-09-22 06:40:00,3.0,0.0,3.0,6.0,40.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,100.0
2016-09-22 06:40:00,3.0,1.0,3.0,6.0,40.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,50.0
2016-09-22 07:00:00,1.0,0.0,3.0,7.0,0.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,28.0
2016-09-22 07:00:00,1.0,1.0,3.0,7.0,0.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,79.0
2016-09-22 07:00:00,2.0,0.0,3.0,7.0,0.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,72.0
2016-09-22 07:00:00,3.0,0.0,3.0,7.0,0.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,122.0
2016-09-22 07:00:00,3.0,1.0,3.0,7.0,0.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,63.0
2016-09-22 07:20:00,1.0,0.0,3.0,7.0,20.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,40.0
2016-09-22 07:20:00,1.0,1.0,3.0,7.0,20.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,96.0
2016-09-22 07:20:00,2.0,0.0,3.0,7.0,20.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,79.0
2016-09-22 07:20:00,3.0,0.0,3.0,7.0,20.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,112.0
2016-09-22 07:20:00,3.0,1.0,3.0,7.0,20.0,1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,88.0
2016-09-22 07:40:00,1.0,0.0,3.0,7.0,40.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,34.0
2016-09-22 07:40:00,1.0,1.0,3.0,7.0,40.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,100.0
2016-09-22 07:40:00,2.0,0.0,3.0,7.0,40.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,100.0
2016-09-22 07:40:00,3.0,0.0,3.0,7.0,40.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,134.0
2016-09-22 07:40:00,3.0,1.0,3.0,7.0,40.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,93.0
2016-09-22 08:00:00,1.0,0.0,3.0,8.0,0.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,50.0
2016-09-22 08:00:00,1.0,1.0,3.0,8.0,0.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,106.0
2016-09-22 08:00:00,2.0,0.0,3.0,8.0,0.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,108.0
2016-09-22 08:00:00,3.0,0.0,3.0,8.0,0.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,164.0
2016-09-22 08:00:00,3.0,1.0,3.0,8.0,0.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,121.0
2016-09-22 08:20:00,1.0,0.0,3.0,8.0,20.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,58.0
2016-09-22 08:20:00,1.0,1.0,3.0,8.0,20.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,98.0
2016-09-22 08:20:00,2.0,0.0,3.0,8.0,20.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,110.0
2016-09-22 08:20:00,3.0,0.0,3.0,8.0,20.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,160.0
2016-09-22 08:20:00,3.0,1.0,3.0,8.0,20.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,127.0
2016-09-22 08:40:00,1.0,0.0,3.0,8.0,40.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,51.0
2016-09-22 08:40:00,1.0,1.0,3.0,8.0,40.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,111.0
2016-09-22 08:40:00,2.0,0.0,3.0,8.0,40.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,101.0
2016-09-22 08:40:00,3.0,0.0,3.0,8.0,40.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,172.0
2016-09-22 08:40:00,3.0,1.0,3.0,8.0,40.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,136.0
2016-09-22 09:00:00,1.0,0.0,3.0,9.0,0.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,43.0
2016-09-22 09:00:00,1.0,1.0,3.0,9.0,0.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,123.0
2016-09-22 09:00:00,2.0,0.0,3.0,9.0,0.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,96.0
2016-09-22 09:00:00,3.0,0.0,3.0,9.0,0.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,151.0
2016-09-22 09:00:00,3.0,1.0,3.0,9.0,0.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,116.0
2016-09-22 09:20:00,1.0,0.0,3.0,9.0,20.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,52.0
2016-09-22 09:20:00,1.0,1.0,3.0,9.0,20.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,107.0
2016-09-22 09:20:00,2.0,0.0,3.0,9.0,20.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,81.0
2016-09-22 09:20:00,3.0,0.0,3.0,9.0,20.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,132.0
2016-09-22 09:20:00,3.0,1.0,3.0,9.0,20.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,110.0
2016-09-22 09:40:00,1.0,0.0,3.0,9.0,40.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,59.0
2016-09-22 09:40:00,1.0,1.0,3.0,9.0,40.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,110.0
2016-09-22 09:40:00,2.0,0.0,3.0,9.0,40.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,65.0
2016-09-22 09:40:00,3.0,0.0,3.0,9.0,40.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,101.0
2016-09-22 09:40:00,3.0,1.0,3.0,9.0,40.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,96.0
2016-09-22 10:00:00,1.0,0.0,3.0,10.0,0.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,47.0
2016-09-22 10:00:00,1.0,1.0,3.0,10.0,0.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,98.0
2016-09-22 10:00:00,2.0,0.0,3.0,10.0,0.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,83.0
2016-09-22 10:00:00,3.0,0.0,3.0,10.0,0.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,92.0
2016-09-22 10:00:00,3.0,1.0,3.0,10.0,0.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,82.0
2016-09-22 10:20:00,1.0,0.0,3.0,10.0,20.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,49.0
2016-09-22 10:20:00,1.0,1.0,3.0,10.0,20.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,106.0
2016-09-22 10:20:00,2.0,0.0,3.0,10.0,20.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,48.0
2016-09-22 10:20:00,3.0,0.0,3.0,10.0,20.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,112.0
2016-09-22 10:20:00,3.0,1.0,3.0,10.0,20.0,1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,91.0
2016-09-22 10:40:00,1.0,0.0,3.0,10.0,40.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,43.0
2016-09-22 10:40:00,1.0,1.0,3.0,10.0,40.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,85.0
2016-09-22 10:40:00,2.0,0.0,3.0,10.0,40.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,44.0
2016-09-22 10:40:00,3.0,0.0,3.0,10.0,40.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,100.0
2016-09-22 10:40:00,3.0,1.0,3.0,10.0,40.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,102.0
2016-09-22 11:00:00,1.0,0.0,3.0,11.0,0.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,27.0
2016-09-22 11:00:00,1.0,1.0,3.0,11.0,0.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,76.0
2016-09-22 11:00:00,2.0,0.0,3.0,11.0,0.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,60.0
2016-09-22 11:00:00,3.0,0.0,3.0,11.0,0.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,87.0
2016-09-22 11:00:00,3.0,1.0,3.0,11.0,0.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,64.0
2016-09-22 11:20:00,1.0,0.0,3.0,11.0,20.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,35.0
2016-09-22 11:20:00,1.0,1.0,3.0,11.0,20.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,85.0
2016-09-22 11:20:00,2.0,0.0,3.0,11.0,20.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,52.0
2016-09-22 11:20:00,3.0,0.0,3.0,11.0,20.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,107.0
2016-09-22 11:20:00,3.0,1.0,3.0,11.0,20.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,72.0
2016-09-22 11:40:00,1.0,0.0,3.0,11.0,40.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,49.0
2016-09-22 11:40:00,1.0,1.0,3.0,11.0,40.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,84.0
2016-09-22 11:40:00,2.0,0.0,3.0,11.0,40.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,45.0
2016-09-22 11:40:00,3.0,0.0,3.0,11.0,40.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,91.0
2016-09-22 11:40:00,3.0,1.0,3.0,11.0,40.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,62.0
2016-09-22 12:00:00,1.0,0.0,3.0,12.0,0.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,34.0
2016-09-22 12:00:00,1.0,1.0,3.0,12.0,0.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,105.0
2016-09-22 12:00:00,2.0,0.0,3.0,12.0,0.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,63.0
2016-09-22 12:00:00,3.0,0.0,3.0,12.0,0.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,75.0
2016-09-22 12:00:00,3.0,1.0,3.0,12.0,0.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,88.0
2016-09-22 12:20:00,1.0,0.0,3.0,12.0,20.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,43.0
2016-09-22 12:20:00,1.0,1.0,3.0,12.0,20.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,91.0
2016-09-22 12:20:00,2.0,0.0,3.0,12.0,20.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,61.0
2016-09-22 12:20:00,3.0,0.0,3.0,12.0,20.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,91.0
2016-09-22 12:20:00,3.0,1.0,3.0,12.0,20.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,107.0
2016-09-22 12:40:00,1.0,0.0,3.0,12.0,40.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,41.0
2016-09-22 12:40:00,1.0,1.0,3.0,12.0,40.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,98.0
2016-09-22 12:40:00,2.0,0.0,3.0,12.0,40.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,59.0
2016-09-22 12:40:00,3.0,0.0,3.0,12.0,40.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,101.0
2016-09-22 12:40:00,3.0,1.0,3.0,12.0,40.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,92.0
2016-09-22 13:00:00,1.0,0.0,3.0,13.0,0.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,46.0
2016-09-22 13:00:00,1.0,1.0,3.0,13.0,0.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,96.0
2016-09-22 13:00:00,2.0,0.0,3.0,13.0,0.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,59.0
2016-09-22 13:00:00,3.0,0.0,3.0,13.0,0.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,106.0
2016-09-22 13:00:00,3.0,1.0,3.0,13.0,0.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,78.0
2016-09-22 13:20:00,1.0,0.0,3.0,13.0,20.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,64.0
2016-09-22 13:20:00,1.0,1.0,3.0,13.0,20.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,103.0
2016-09-22 13:20:00,2.0,0.0,3.0,13.0,20.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,76.0
2016-09-22 13:20:00,3.0,0.0,3.0,13.0,20.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,98.0
2016-09-22 13:20:00,3.0,1.0,3.0,13.0,20.0,1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,98.0
2016-09-22 13:40:00,1.0,0.0,3.0,13.0,40.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,41.0
2016-09-22 13:40:00,1.0,1.0,3.0,13.0,40.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,120.0
2016-09-22 13:40:00,2.0,0.0,3.0,13.0,40.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,75.0
2016-09-22 13:40:00,3.0,0.0,3.0,13.0,40.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,102.0
2016-09-22 13:40:00,3.0,1.0,3.0,13.0,40.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,115.0
2016-09-22 14:00:00,1.0,0.0,3.0,14.0,0.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,58.0
2016-09-22 14:00:00,1.0,1.0,3.0,14.0,0.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,73.0
2016-09-22 14:00:00,2.0,0.0,3.0,14.0,0.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,61.0
2016-09-22 14:00:00,3.0,0.0,3.0,14.0,0.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,133.0
2016-09-22 14:00:00,3.0,1.0,3.0,14.0,0.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,83.0
2016-09-22 14:20:00,1.0,0.0,3.0,14.0,20.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,41.0
2016-09-22 14:20:00,1.0,1.0,3.0,14.0,20.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,90.0
2016-09-22 14:20:00,2.0,0.0,3.0,14.0,20.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,68.0
2016-09-22 14:20:00,3.0,0.0,3.0,14.0,20.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,104.0
2016-09-22 14:20:00,3.0,1.0,3.0,14.0,20.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,78.0
2016-09-22 14:40:00,1.0,0.0,3.0,14.0,40.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,33.0
2016-09-22 14:40:00,1.0,1.0,3.0,14.0,40.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,90.0
2016-09-22 14:40:00,2.0,0.0,3.0,14.0,40.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,83.0
2016-09-22 14:40:00,3.0,0.0,3.0,14.0,40.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,98.0
2016-09-22 14:40:00,3.0,1.0,3.0,14.0,40.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,105.0
2016-09-22 15:00:00,1.0,0.0,3.0,15.0,0.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,61.0
2016-09-22 15:00:00,1.0,1.0,3.0,15.0,0.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,90.0
2016-09-22 15:00:00,2.0,0.0,3.0,15.0,0.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,62.0
2016-09-22 15:00:00,3.0,0.0,3.0,15.0,0.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,100.0
2016-09-22 15:00:00,3.0,1.0,3.0,15.0,0.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,94.0
2016-09-22 15:20:00,1.0,0.0,3.0,15.0,20.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,48.0
2016-09-22 15:20:00,1.0,1.0,3.0,15.0,20.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,115.0
2016-09-22 15:20:00,2.0,0.0,3.0,15.0,20.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,73.0
2016-09-22 15:20:00,3.0,0.0,3.0,15.0,20.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,121.0
2016-09-22 15:20:00,3.0,1.0,3.0,15.0,20.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,101.0
2016-09-22 15:40:00,1.0,0.0,3.0,15.0,40.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,57.0
2016-09-22 15:40:00,1.0,1.0,3.0,15.0,40.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,89.0
2016-09-22 15:40:00,2.0,0.0,3.0,15.0,40.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,71.0
2016-09-22 15:40:00,3.0,0.0,3.0,15.0,40.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,120.0
2016-09-22 15:40:00,3.0,1.0,3.0,15.0,40.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,76.0
2016-09-22 16:00:00,1.0,0.0,3.0,16.0,0.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,58.0
2016-09-22 16:00:00,1.0,1.0,3.0,16.0,0.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,102.0
2016-09-22 16:00:00,2.0,0.0,3.0,16.0,0.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,51.0
2016-09-22 16:00:00,3.0,0.0,3.0,16.0,0.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,106.0
2016-09-22 16:00:00,3.0,1.0,3.0,16.0,0.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,89.0
2016-09-22 16:20:00,1.0,0.0,3.0,16.0,20.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,52.0
2016-09-22 16:20:00,1.0,1.0,3.0,16.0,20.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,104.0
2016-09-22 16:20:00,2.0,0.0,3.0,16.0,20.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,93.0
2016-09-22 16:20:00,3.0,0.0,3.0,16.0,20.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,132.0
2016-09-22 16:20:00,3.0,1.0,3.0,16.0,20.0,1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,87.0
2016-09-22 16:40:00,1.0,0.0,3.0,16.0,40.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,42.0
2016-09-22 16:40:00,1.0,1.0,3.0,16.0,40.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,113.0
2016-09-22 16:40:00,2.0,0.0,3.0,16.0,40.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,96.0
2016-09-22 16:40:00,3.0,0.0,3.0,16.0,40.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,146.0
2016-09-22 16:40:00,3.0,1.0,3.0,16.0,40.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,86.0
2016-09-22 17:00:00,1.0,0.0,3.0,17.0,0.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,29.0
2016-09-22 17:00:00,1.0,1.0,3.0,17.0,0.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,114.0
2016-09-22 17:00:00,2.0,0.0,3.0,17.0,0.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,71.0
2016-09-22 17:00:00,3.0,0.0,3.0,17.0,0.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,131.0
2016-09-22 17:00:00,3.0,1.0,3.0,17.0,0.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,78.0
2016-09-22 17:20:00,1.0,0.0,3.0,17.0,20.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,36.0
2016-09-22 17:20:00,1.0,1.0,3.0,17.0,20.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,102.0
2016-09-22 17:20:00,2.0,0.0,3.0,17.0,20.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,76.0
2016-09-22 17:20:00,3.0,0.0,3.0,17.0,20.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,122.0
2016-09-22 17:20:00,3.0,1.0,3.0,17.0,20.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,86.0
2016-09-22 17:40:00,1.0,0.0,3.0,17.0,40.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,33.0
2016-09-22 17:40:00,1.0,1.0,3.0,17.0,40.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,113.0
2016-09-22 17:40:00,2.0,0.0,3.0,17.0,40.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,70.0
2016-09-22 17:40:00,3.0,0.0,3.0,17.0,40.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,117.0
2016-09-22 17:40:00,3.0,1.0,3.0,17.0,40.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,78.0
2016-09-22 18:00:00,1.0,0.0,3.0,18.0,0.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,26.0
2016-09-22 18:00:00,1.0,1.0,3.0,18.0,0.0,1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,81.0
