,intersection_id,tollgate_id,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,hour,week,travel_time,predict_travel_time,error rate,rfr_predict_travel_time
7711,1,3,998.8,1003.6,334.0,1.1,28.6,82.0,0.0,20,5,82.3,120.951089841,0.469636571574,87.1799
7712,1,3,998.8,1003.6,334.0,1.1,28.6,82.0,0.0,21,5,288.516666667,121.255068487,0.579729414289,185.974894445
7713,1,3,998.8,1003.6,334.0,1.1,28.6,82.0,0.0,21,5,100.54,121.255068487,0.206038079247,185.974894445
7714,1,3,998.8,1003.6,334.0,1.1,28.6,82.0,0.0,21,5,80.38,121.255068487,0.508522872449,185.974894445
7715,1,3,998.8,1003.6,334.0,1.1,28.6,82.0,0.0,22,5,116.8025,121.177436154,0.0374558434493,162.860722222
7716,1,3,998.8,1003.6,334.0,1.1,28.6,82.0,0.0,22,5,250.493333333,121.177436154,0.516244865513,162.860722222
7717,1,3,999.5,1004.3,194.0,1.9,31.2,72.0,0.0,23,5,94.53,126.848019382,0.341881089414,98.5457333333
7718,1,3,999.5,1004.3,194.0,1.9,31.2,72.0,0.0,0,6,65.27,115.47126011,0.7691322217,81.2262083333
7719,1,3,999.5,1004.3,194.0,1.9,31.2,72.0,0.0,0,6,74.82,115.47126011,0.543320771322,81.2262083333
7720,1,3,999.5,1004.3,194.0,1.9,31.2,72.0,0.0,0,6,117.36,115.47126011,0.0160935573421,81.2262083333
7721,1,3,999.5,1004.3,194.0,1.9,31.2,72.0,0.0,1,6,71.51,116.684487848,0.631722666035,72.546
7722,1,3,999.3,1004.1,291.0,2.1,35.6,59.0,0.0,2,6,81.39,121.440431853,0.492080499487,85.59975
7723,1,3,999.3,1004.1,291.0,2.1,35.6,59.0,0.0,3,6,154.34,122.653659591,0.20530219262,98.15525
7724,1,3,999.3,1004.1,291.0,2.1,35.6,59.0,0.0,3,6,83.89,122.653659591,0.462077239136,98.15525
7725,1,3,999.3,1004.1,291.0,2.1,35.6,59.0,0.0,4,6,65.59,123.069249632,0.876341662323,83.5265
7726,1,3,999.3,1004.1,291.0,2.1,35.6,59.0,0.0,4,6,87.82,123.069249632,0.401380660803,83.5265
7727,1,3,996.9,1001.6,356.0,2.6,39.0,43.0,0.0,4,6,90.29,129.29532411,0.432000488534,90.501
7728,1,3,996.9,1001.6,356.0,2.6,39.0,43.0,0.0,5,6,91.96,129.599302757,0.409300812926,89.2738333333
7729,1,3,996.9,1001.6,356.0,2.6,39.0,43.0,0.0,6,6,73.87,129.903281404,0.758539074097,84.7396333333
7730,1,3,996.9,1001.6,356.0,2.6,39.0,43.0,0.0,6,6,94.64,129.903281404,0.372604410435,84.7396333333
7731,1,3,996.9,1001.6,356.0,2.6,39.0,43.0,0.0,7,6,92.68,130.20726005,0.404912171455,96.1848166667
7732,1,3,996.9,1001.6,356.0,2.6,39.0,43.0,0.0,7,6,91.765,130.20726005,0.418920721957,96.1848166667
7733,1,3,997.3,1002.1,338.0,2.3,31.5,71.0,0.0,7,6,87.044,119.278603316,0.370325390795,95.6087861111
7734,1,3,997.3,1002.1,338.0,2.3,31.5,71.0,0.0,8,6,105.744,119.582581963,0.130868720336,106.920956667
7735,1,3,997.3,1002.1,338.0,2.3,31.5,71.0,0.0,8,6,94.1875,119.582581963,0.26962263531,106.920956667
7736,1,3,997.3,1002.1,338.0,2.3,31.5,71.0,0.0,8,6,99.538,119.582581963,0.201376177573,106.920956667
7737,1,3,997.3,1002.1,338.0,2.3,31.5,71.0,0.0,9,6,122.07,119.88656061,0.017886781272,125.671483333
7738,1,3,997.3,1002.1,338.0,2.3,31.5,71.0,0.0,9,6,171.515,119.88656061,0.301014135148,125.671483333
7739,1,3,997.3,1002.1,338.0,2.3,31.5,71.0,0.0,9,6,97.095,119.88656061,0.234734647614,125.671483333
7740,1,3,997.3,1002.1,338.0,2.3,31.5,71.0,0.0,10,6,90.5975,120.190539257,0.326643000712,103.145208333
7741,1,3,997.3,1002.1,338.0,2.3,31.5,71.0,0.0,10,6,120.712,120.190539257,0.00431987493364,103.145208333
7742,1,3,998.6,1003.4,353.0,3.7,31.7,67.0,0.0,10,6,105.76,124.091966695,0.173335539852,108.330376852
7743,1,3,998.6,1003.4,353.0,3.7,31.7,67.0,0.0,11,6,113.201111111,124.395945342,0.0988933246397,138.002494444
7744,1,3,998.6,1003.4,353.0,3.7,31.7,67.0,0.0,11,6,152.105,124.395945342,0.182170570713,138.002494444
7745,1,3,998.6,1003.4,353.0,3.7,31.7,67.0,0.0,11,6,116.93,124.395945342,0.0638496993216,138.002494444
7746,1,3,998.6,1003.4,353.0,3.7,31.7,67.0,0.0,12,6,106.57,124.699923989,0.170122210646,118.934834259
7747,1,3,998.6,1003.4,353.0,3.7,31.7,67.0,0.0,12,6,139.044,124.699923989,0.103162135809,118.934834259
7748,1,3,998.6,1003.4,353.0,3.7,31.7,67.0,0.0,13,6,88.14,125.003902635,0.418242598541,100.35575
7749,1,3,998.6,1003.4,353.0,3.7,31.7,67.0,0.0,13,6,107.22,125.003902635,0.165863669422,100.35575
7750,1,3,999.4,1004.2,312.0,3.4,29.5,76.0,0.0,13,6,76.6,121.550702785,0.586823796155,108.981258333
7751,1,3,999.4,1004.2,312.0,3.4,29.5,76.0,0.0,14,6,102.123333333,121.854681432,0.193210968105,113.7166
7752,1,3,999.4,1004.2,312.0,3.4,29.5,76.0,0.0,14,6,133.01,121.854681432,0.0838682698118,113.7166
7753,1,3,999.4,1004.2,312.0,3.4,29.5,76.0,0.0,14,6,99.906,121.854681432,0.21969332605,113.7166
7754,1,3,999.4,1004.2,312.0,3.4,29.5,76.0,0.0,15,6,80.23,122.158660079,0.522605759432,102.62589
7755,1,3,999.4,1004.2,312.0,3.4,29.5,76.0,0.0,15,6,107.715,122.158660079,0.134091445752,102.62589
7756,1,3,999.4,1004.2,312.0,3.4,29.5,76.0,0.0,15,6,90.242,122.158660079,0.353678554101,102.62589
7757,1,3,999.4,1004.2,312.0,3.4,29.5,76.0,0.0,16,6,82.35,122.462638726,0.487099438083,115.080956667
7758,1,3,999.4,1004.2,312.0,3.4,29.5,76.0,0.0,16,6,138.99,122.462638726,0.118910434376,115.080956667
7759,1,3,998.3,1003.0,269.0,0.7,29.0,78.0,0.0,16,6,112.418,118.153414889,0.0510186526094,112.381278571
7760,1,3,998.3,1003.0,269.0,0.7,29.0,78.0,0.0,17,6,102.251666667,118.457393536,0.15848863297,102.687611111
7761,1,3,998.3,1003.0,269.0,0.7,29.0,78.0,0.0,17,6,102.94,118.457393536,0.150742117116,102.687611111
7762,1,3,998.3,1003.0,269.0,0.7,29.0,78.0,0.0,18,6,94.1883333333,118.761372183,0.260892596566,95.8154083333
7763,1,3,998.3,1003.0,269.0,0.7,29.0,78.0,0.0,18,6,112.91,118.761372183,0.0518233299336,95.8154083333
7764,1,3,998.3,1003.0,269.0,0.7,29.0,78.0,0.0,18,6,82.98,118.761372183,0.431204774437,95.8154083333
7765,1,3,998.3,1003.0,269.0,0.7,29.0,78.0,0.0,19,6,86.2433333333,119.06535083,0.380574546783,91.7349861111
7766,1,3,998.8,1003.6,321.0,1.5,28.1,82.0,0.0,19,6,90.545,118.412302655,0.307772959911,101.992797619
7767,1,3,998.8,1003.6,321.0,1.5,28.1,82.0,0.0,20,6,89.085,118.716281302,0.332618076018,96.3526916667
7768,1,3,998.8,1003.6,321.0,1.5,28.1,82.0,0.0,20,6,89.0633333333,118.716281302,0.332942265452,96.3526916667
7769,1,3,998.8,1003.6,321.0,1.5,28.1,82.0,0.0,20,6,108.93,118.716281302,0.0898400927387,96.3526916667
7770,1,3,998.8,1003.6,321.0,1.5,28.1,82.0,0.0,21,6,155.96,119.020259949,0.236853937235,131.814777778
7771,1,3,998.8,1003.6,321.0,1.5,28.1,82.0,0.0,21,6,79.29,119.020259949,0.501075292583,131.814777778
7772,1,3,998.8,1003.6,321.0,1.5,28.1,82.0,0.0,21,6,140.63,119.020259949,0.153663798984,131.814777778
7773,1,3,998.8,1003.6,321.0,1.5,28.1,82.0,0.0,22,6,97.295,119.324238596,0.226416964857,124.219333333
7774,1,3,999.8,1004.6,335.0,2.2,30.3,75.0,0.0,22,6,71.03,123.121816089,0.73337767266,86.8585
7775,1,3,999.8,1004.6,335.0,2.2,30.3,75.0,0.0,23,6,98.285,123.425794736,0.255794828671,92.834
7776,1,3,999.8,1004.6,335.0,2.2,30.3,75.0,0.0,0,7,314.76,112.849949979,0.641473027134,181.970083333
7777,1,3,999.8,1004.6,335.0,2.2,30.3,75.0,0.0,1,7,69.05,113.90074872,0.649540169726,93.953
7778,1,3,999.8,1004.6,318.0,1.9,32.8,67.0,0.0,2,7,72.37,116.690090549,0.612409707734,83.627
7779,1,3,999.8,1004.6,318.0,1.9,32.8,67.0,0.0,3,7,110.56,116.994069196,0.058195271306,100.603
7780,1,3,998.4,1003.2,320.0,2.0,34.5,61.0,0.0,4,7,86.61,119.134094111,0.375523543594,87.9642
7781,1,3,998.4,1003.2,320.0,2.0,34.5,61.0,0.0,5,7,70.12,119.438072758,0.703338173953,97.6109166667
7782,1,3,998.4,1003.2,320.0,2.0,34.5,61.0,0.0,5,7,95.52,119.438072758,0.250398584145,97.6109166667
7783,1,3,998.4,1003.2,320.0,2.0,34.5,61.0,0.0,5,7,142.87,119.438072758,0.164008729911,97.6109166667
7784,1,3,998.4,1003.2,320.0,2.0,34.5,61.0,0.0,6,7,110.43,119.742051404,0.0843253772022,96.5799166667
7785,1,3,998.4,1003.2,320.0,2.0,34.5,61.0,0.0,6,7,81.01,119.742051404,0.478114447654,96.5799166667
7786,1,3,998.4,1003.2,320.0,2.0,34.5,61.0,0.0,6,7,96.48,119.742051404,0.241107497973,96.5799166667
7787,1,3,998.4,1003.2,320.0,2.0,34.5,61.0,0.0,7,7,82.1825,120.046030051,0.460724972486,85.016275
7788,1,3,998.4,1003.2,320.0,2.0,34.5,61.0,0.0,7,7,84.16,120.046030051,0.426402448328,85.016275
7789,1,3,998.9,1003.7,348.0,4.9,27.0,93.0,27.2,7,7,100.926666667,97.8171888031,0.0308092793174,99.7223333336
7790,1,3,998.9,1003.7,348.0,4.9,27.0,93.0,27.2,8,7,129.91,99.9096387527,0.230931885516,95.38935
7791,1,3,998.9,1003.7,348.0,4.9,27.0,93.0,27.2,8,7,87.41,99.9096387527,0.143000100133,95.38935
7792,1,3,998.9,1003.7,348.0,4.9,27.0,93.0,27.2,8,7,87.52,99.9096387527,0.141563514084,95.38935
7793,1,3,998.9,1003.7,348.0,4.9,27.0,93.0,27.2,9,7,84.01,102.002088702,0.214166036213,86.9711212121
7794,1,3,998.9,1003.7,348.0,4.9,27.0,93.0,27.2,9,7,85.8654545455,102.002088702,0.187929292894,86.9711212121
7795,1,3,998.9,1003.7,348.0,4.9,27.0,93.0,27.2,9,7,90.632,102.002088702,0.125453357559,86.9711212121
7796,1,3,998.9,1003.7,348.0,4.9,27.0,93.0,27.2,10,7,79.87,104.094538652,0.30329959499,104.428444444
7797,1,3,998.9,1003.7,348.0,4.9,27.0,93.0,27.2,10,7,91.9116666667,104.094538652,0.132549788585,104.428444444
7798,1,3,1000.0,1004.8,30.0,1.0,27.6,92.0,0.0,10,7,108.045,108.611475156,0.00524295577033,110.939333333
7799,1,3,1000.0,1004.8,30.0,1.0,27.6,92.0,0.0,11,7,109.66,108.915453803,0.00678958778873,104.326108333
7800,1,3,1000.0,1004.8,30.0,1.0,27.6,92.0,0.0,11,7,93.425,108.915453803,0.165806302415,104.326108333
7801,1,3,1000.0,1004.8,30.0,1.0,27.6,92.0,0.0,11,7,109.645,108.915453803,0.00665371149539,104.326108333
7802,1,3,1000.0,1004.8,30.0,1.0,27.6,92.0,0.0,12,7,100.194285714,109.21943245,0.090076461663,97.2423488094
7803,1,3,1000.0,1004.8,30.0,1.0,27.6,92.0,0.0,12,7,94.705,109.21943245,0.153259410274,97.2423488094
7804,1,3,1000.0,1004.8,30.0,1.0,27.6,92.0,0.0,12,7,95.72,109.21943245,0.141030426765,97.2423488094
7805,1,3,1000.0,1004.8,30.0,1.0,27.6,92.0,0.0,13,7,86.3583333333,109.523411097,0.268243687313,92.3729523809
7806,1,3,1000.9,1005.7,321.0,2.1,27.3,93.0,0.0,13,7,93.68,110.933328937,0.184173024514,100.428627778
7807,1,3,1000.9,1005.7,321.0,2.1,27.3,93.0,0.0,14,7,104.403333333,111.237307583,0.065457433515,99.788291111
7808,1,3,1000.9,1005.7,321.0,2.1,27.3,93.0,0.0,14,7,88.922,111.237307583,0.250953730049,99.788291111
7809,1,3,1000.9,1005.7,321.0,2.1,27.3,93.0,0.0,14,7,102.555,111.237307583,0.0846600125142,99.788291111
7810,1,3,1000.9,1005.7,321.0,2.1,27.3,93.0,0.0,15,7,95.24625,111.54128623,0.171083231416,93.3591083333
7811,1,3,1000.9,1005.7,321.0,2.1,27.3,93.0,0.0,15,7,82.9975,111.54128623,0.343911397696,93.3591083333
7812,1,3,1000.9,1005.7,321.0,2.1,27.3,93.0,0.0,15,7,106.02,111.54128623,0.0520777799498,93.3591083333
7813,1,3,1000.9,1005.7,321.0,2.1,27.3,93.0,0.0,16,7,111.746666667,111.845264877,0.000882336924229,96.0810833335
7814,1,3,1000.9,1005.7,321.0,2.1,27.3,93.0,0.0,16,7,68.71,111.845264877,0.627787292638,96.0810833335
7815,1,3,1001.1,1005.9,340.0,1.5,27.3,93.0,0.0,16,7,135.225,111.117437253,0.178277409854,122.102072222
7816,1,3,1001.1,1005.9,340.0,1.5,27.3,93.0,0.0,17,7,105.756666667,111.421415899,0.0535639918595,107.289728889
7817,1,3,1001.1,1005.9,340.0,1.5,27.3,93.0,0.0,17,7,99.53,111.421415899,0.11947569476,107.289728889
7818,1,3,1001.1,1005.9,340.0,1.5,27.3,93.0,0.0,17,7,122.566,111.421415899,0.0909272073867,107.289728889
7819,1,3,1001.1,1005.9,340.0,1.5,27.3,93.0,0.0,18,7,70.7566666667,111.725394546,0.579008732458,90.6768263889
7820,1,3,1001.1,1005.9,340.0,1.5,27.3,93.0,0.0,18,7,100.9525,111.725394546,0.106712508817,90.6768263889
7821,1,3,1001.1,1005.9,340.0,1.5,27.3,93.0,0.0,18,7,100.7225,111.725394546,0.109239688712,90.6768263889
7822,1,3,1001.1,1005.9,340.0,1.5,27.3,93.0,0.0,19,7,114.836666667,112.029373193,0.0244459679584,108.552497222
7823,1,3,1001.1,1005.9,340.0,1.5,27.3,93.0,0.0,19,7,102.174,112.029373193,0.0964567619278,108.552497222
7824,1,3,1001.7,1006.6,327.0,1.5,27.2,94.0,0.0,19,7,99.88,111.449430091,0.115833300871,101.461866667
7825,1,3,1001.7,1006.6,327.0,1.5,27.2,94.0,0.0,20,7,161.515,111.753408738,0.308092692704,125.20455
7826,1,3,1001.7,1006.6,327.0,1.5,27.2,94.0,0.0,20,7,99.142,111.753408738,0.127205510661,125.20455
7827,1,3,1001.7,1006.6,327.0,1.5,27.2,94.0,0.0,21,7,114.625,112.057387385,0.0224001100563,107.593533333
7828,1,3,1001.7,1006.6,327.0,1.5,27.2,94.0,0.0,21,7,106.09,112.057387385,0.0562483493712,107.593533333
7829,1,3,1001.7,1006.6,327.0,1.5,27.2,94.0,0.0,22,7,73.51,111.584200187,0.517945860256,73.3579166667
7830,1,3,1001.7,1006.6,327.0,1.5,27.2,94.0,0.0,22,7,73.3,111.584200187,0.522294681957,73.3579166667
7831,1,3,1002.7,1007.5,46.0,2.9,29.9,80.0,0.0,22,7,76.57,120.250371631,0.570463257559,108.300833333
7832,1,3,1002.7,1007.5,46.0,2.9,29.9,80.0,0.0,23,7,79.72,120.554350278,0.512222156023,120.391083333
7833,1,3,1002.7,1007.5,46.0,2.9,29.9,80.0,0.0,0,1,108.81,122.392113613,0.124824130256,110.564
7834,1,3,1002.7,1007.5,46.0,2.9,29.9,80.0,0.0,1,1,71.22,123.605341351,0.735542563199,86.5078
7835,1,3,1002.2,1007.0,83.0,2.6,33.8,58.0,0.0,1,1,70.725,130.114377755,0.839722555745,73.104
7836,1,3,1002.2,1007.0,83.0,2.6,33.8,58.0,0.0,3,1,82.62,132.540833231,0.60422214029,80.669
7837,1,3,1002.2,1007.0,83.0,2.6,33.8,58.0,0.0,4,1,86.9,133.754060969,0.539172163045,84.8545
7838,1,3,1000.9,1005.7,97.0,4.8,34.2,60.0,0.0,4,1,129.83,133.854773581,0.0310003356783,131.114666667
7839,1,3,1000.9,1005.7,97.0,4.8,34.2,60.0,0.0,5,1,136.253333333,135.068001319,0.00869947167558,127.974666666
7840,1,3,1000.9,1005.7,97.0,4.8,34.2,60.0,0.0,6,1,115.0,136.281229057,0.185054165711,113.931233333
7841,1,3,1000.9,1005.7,97.0,4.8,34.2,60.0,0.0,6,1,107.98,136.281229057,0.262096953666,113.931233333
7842,1,3,1000.9,1005.7,97.0,4.8,34.2,60.0,0.0,7,1,195.945,137.494456795,0.298300764017,120.778515873
7843,1,3,1000.9,1005.7,97.0,4.8,34.2,60.0,0.0,7,1,85.2733333333,137.494456795,0.612396882121,120.778515873
7844,1,3,1000.7,1005.5,81.0,2.0,34.0,58.0,0.0,7,1,416.453333333,137.312218714,0.670281859397,310.988051587
7845,1,3,1000.7,1005.5,81.0,2.0,34.0,58.0,0.0,8,1,146.723333333,138.525446452,0.0558730959455,128.65732619
7846,1,3,1000.7,1005.5,81.0,2.0,34.0,58.0,0.0,8,1,126.014285714,138.525446452,0.0992836698423,128.65732619
7847,1,3,1000.7,1005.5,81.0,2.0,34.0,58.0,0.0,8,1,93.77,138.525446452,0.477289607041,128.65732619
7848,1,3,1000.7,1005.5,81.0,2.0,34.0,58.0,0.0,9,1,222.268333333,139.73867419,0.371306420061,179.600139286
7849,1,3,1000.7,1005.5,81.0,2.0,34.0,58.0,0.0,9,1,220.63,139.73867419,0.366637926891,179.600139286
7850,1,3,1000.7,1005.5,81.0,2.0,34.0,58.0,0.0,9,1,80.385,139.73867419,0.738367533621,179.600139286
7851,1,3,1000.7,1005.5,81.0,2.0,34.0,58.0,0.0,10,1,105.3,140.066241976,0.330163741464,108.028444445
7852,1,3,1000.7,1005.5,81.0,2.0,34.0,58.0,0.0,10,1,105.656666667,140.066241976,0.325673489375,108.028444445
7853,1,3,1001.9,1006.7,101.0,2.6,31.2,67.0,0.0,10,1,114.028,138.032521716,0.210514274703,106.542222751
7854,1,3,1001.9,1006.7,101.0,2.6,31.2,67.0,0.0,11,1,81.4633333333,138.336500363,0.698144363878,87.1508968254
7855,1,3,1001.9,1006.7,101.0,2.6,31.2,67.0,0.0,11,1,86.855,138.336500363,0.592729265588,87.1508968254
7856,1,3,1001.9,1006.7,101.0,2.6,31.2,67.0,0.0,11,1,79.89,138.336500363,0.731587186915,87.1508968254
7857,1,3,1001.9,1006.7,101.0,2.6,31.2,67.0,0.0,12,1,74.48,138.64047901,0.861445743952,103.410722222
7858,1,3,1001.9,1006.7,101.0,2.6,31.2,67.0,0.0,12,1,124.98,138.64047901,0.109301320288,103.410722222
7859,1,3,1001.9,1006.7,101.0,2.6,31.2,67.0,0.0,12,1,87.5833333333,138.64047901,0.582955041023,103.410722222
7860,1,3,1001.9,1006.7,101.0,2.6,31.2,67.0,0.0,13,1,85.2,138.944457656,0.63080349362,88.6498555556
7861,1,3,1001.9,1006.7,101.0,2.6,31.2,67.0,0.0,13,1,97.224,138.944457656,0.429116860615,88.6498555556
7862,1,3,1002.5,1007.3,90.0,0.8,29.8,70.0,0.0,13,1,95.4566666667,135.745652199,0.422065707288,94.4263333334
7863,1,3,1002.5,1007.3,90.0,0.8,29.8,70.0,0.0,14,1,94.1866666667,136.049630846,0.444468051164,98.1693888889
7864,1,3,1002.5,1007.3,90.0,0.8,29.8,70.0,0.0,14,1,90.305,136.049630846,0.506557010638,98.1693888889
7865,1,3,1002.5,1007.3,90.0,0.8,29.8,70.0,0.0,15,1,101.44,136.353609493,0.344179904303,104.2965
7866,1,3,1002.5,1007.3,90.0,0.8,29.8,70.0,0.0,15,1,103.635,136.353609493,0.315710035148,104.2965
7867,1,3,1002.5,1007.3,90.0,0.8,29.8,70.0,0.0,15,1,105.5825,136.353609493,0.291441379893,104.2965
7868,1,3,1002.5,1007.3,90.0,0.8,29.8,70.0,0.0,16,1,102.92,136.657588139,0.327804004464,100.71775
7869,1,3,1002.5,1007.3,90.0,0.8,29.8,70.0,0.0,16,1,94.91,136.657588139,0.439865010425,100.71775
7870,1,3,1001.9,1006.7,239.0,0.5,28.1,84.0,0.0,16,1,78.6366666667,123.2899688,0.56784327244,85.57705
7871,1,3,1001.9,1006.7,239.0,0.5,28.1,84.0,0.0,17,1,73.085,122.305974459,0.673475740011,85.9630666667
7872,1,3,1001.9,1006.7,239.0,0.5,28.1,84.0,0.0,17,1,101.102,122.305974459,0.209728536119,85.9630666667
7873,1,3,1001.9,1006.7,239.0,0.5,28.1,84.0,0.0,17,1,90.52,122.305974459,0.351148635205,85.9630666667
7874,1,3,1001.9,1006.7,239.0,0.5,28.1,84.0,0.0,18,1,114.673333333,121.321980117,0.0579790138713,96.8638888888
7875,1,3,1001.9,1006.7,239.0,0.5,28.1,84.0,0.0,18,1,88.1166666667,121.321980117,0.376833517499,96.8638888888
7876,1,3,1001.9,1006.7,239.0,0.5,28.1,84.0,0.0,18,1,84.4466666667,121.321980117,0.436669852178,96.8638888888
7877,1,3,1001.9,1006.7,239.0,0.5,28.1,84.0,0.0,19,1,88.23,120.337985775,0.363912340193,85.4389666667
7878,1,3,1001.9,1006.7,239.0,0.5,28.1,84.0,0.0,19,1,80.99,120.337985775,0.485837582112,85.4389666667
7879,1,3,1001.9,1006.7,35.0,0.7,28.0,87.0,0.0,19,1,88.898,118.352387614,0.331327899553,87.662225
7880,1,3,1001.9,1006.7,35.0,0.7,28.0,87.0,0.0,20,1,75.675,117.368393273,0.55095333033,85.5047861111
7881,1,3,1001.9,1006.7,35.0,0.7,28.0,87.0,0.0,20,1,89.9066666667,117.368393273,0.305447055532,85.5047861111
7882,1,3,1001.9,1006.7,35.0,0.7,28.0,87.0,0.0,20,1,87.435,117.368393273,0.342350240438,85.5047861111
7883,1,3,1001.9,1006.7,35.0,0.7,28.0,87.0,0.0,21,1,85.58,116.384398931,0.359948573627,84.2165
7884,1,3,1001.9,1006.7,35.0,0.7,28.0,87.0,0.0,21,1,82.105,116.384398931,0.417506837963,84.2165
7885,1,3,1001.9,1006.7,35.0,0.7,28.0,87.0,0.0,22,1,118.15,115.400404589,0.0232720728801,108.381333333
7886,1,3,1001.9,1006.7,35.0,0.7,28.0,87.0,0.0,22,1,110.3,115.400404589,0.0462412020781,108.381333333
7887,1,3,1003.0,1007.8,7.0,1.0,30.1,80.0,0.0,22,1,263.52,123.501235814,0.53134017982,196.632916667
7888,1,3,1002.7,1007.5,264.0,2.5,30.9,73.0,0.0,2,2,84.7,124.954527784,0.475260068288,84.688
7889,1,3,1000.7,1005.5,289.0,1.7,32.9,66.0,0.0,4,2,72.2,129.260311254,0.790309020139,75.0266666667
7890,1,3,1000.7,1005.5,289.0,1.7,32.9,66.0,0.0,5,2,76.53,130.473538992,0.70486788177,77.1916666667
7891,1,3,1000.7,1005.5,289.0,1.7,32.9,66.0,0.0,6,2,95.865,131.68676673,0.37366887529,102.177541667
7892,1,3,1000.7,1005.5,289.0,1.7,32.9,66.0,0.0,6,2,102.35,131.68676673,0.286631819538,102.177541667
7893,1,3,1000.7,1005.5,289.0,1.7,32.9,66.0,0.0,6,2,108.032,131.68676673,0.218960740611,102.177541667
7894,1,3,1000.7,1005.5,289.0,1.7,32.9,66.0,0.0,7,2,106.488,132.834292905,0.24741090926,143.78415
7895,1,3,1000.7,1005.5,289.0,1.7,32.9,66.0,0.0,7,2,113.696666667,132.834292905,0.168321788134,143.78415
7896,1,3,999.3,1004.1,94.0,1.2,33.9,54.0,0.0,7,2,138.4775,136.403950909,0.0149739061627,131.01975
7897,1,3,999.3,1004.1,94.0,1.2,33.9,54.0,0.0,8,2,97.815,136.707929556,0.397617232083,105.623816667
7898,1,3,999.3,1004.1,94.0,1.2,33.9,54.0,0.0,8,2,106.325,136.707929556,0.285755274453,105.623816667
7899,1,3,999.3,1004.1,94.0,1.2,33.9,54.0,0.0,8,2,116.295,136.707929556,0.175527146964,105.623816667
7900,1,3,999.3,1004.1,94.0,1.2,33.9,54.0,0.0,9,2,68.16,137.011908203,1.01015123537,81.8695611111
7901,1,3,999.3,1004.1,94.0,1.2,33.9,54.0,0.0,9,2,86.3733333333,137.011908203,0.586275565798,81.8695611111
7902,1,3,999.3,1004.1,94.0,1.2,33.9,54.0,0.0,9,2,91.9725,137.011908203,0.489705164078,81.8695611111
7903,1,3,999.3,1004.1,94.0,1.2,33.9,54.0,0.0,10,2,127.5275,137.31588685,0.0767551065457,104.038979167
7904,1,3,999.3,1004.1,94.0,1.2,33.9,54.0,0.0,10,2,81.66,137.31588685,0.681556292555,104.038979167
7905,1,3,1000.4,1005.2,93.0,3.4,31.8,66.0,0.0,10,2,91.5657142857,136.05793263,0.48590478097,89.9749571429
7906,1,3,1000.4,1005.2,93.0,3.4,31.8,66.0,0.0,11,2,101.606,136.361911277,0.342065540194,88.1537083333
7907,1,3,1000.4,1005.2,93.0,3.4,31.8,66.0,0.0,11,2,82.045,136.361911277,0.662038043475,88.1537083333
7908,1,3,1000.4,1005.2,93.0,3.4,31.8,66.0,0.0,11,2,85.9966666667,136.361911277,0.585665079385,88.1537083333
7909,1,3,1000.4,1005.2,93.0,3.4,31.8,66.0,0.0,12,2,87.12,136.665889924,0.568708562027,88.7047111111
7910,1,3,1000.4,1005.2,93.0,3.4,31.8,66.0,0.0,12,2,83.83,136.665889924,0.630274244588,88.7047111111
7911,1,3,1000.4,1005.2,93.0,3.4,31.8,66.0,0.0,12,2,93.7866666667,136.665889924,0.457199565579,88.7047111111
7912,1,3,1000.4,1005.2,93.0,3.4,31.8,66.0,0.0,13,2,77.07,136.969868571,0.777213813036,84.673075
7913,1,3,1000.4,1005.2,93.0,3.4,31.8,66.0,0.0,13,2,86.05,136.969868571,0.59174745579,84.673075
7914,1,3,1000.9,1005.7,94.0,3.2,29.7,71.0,0.0,13,2,85.1633333333,135.151557603,0.586968855171,92.4593642857
7915,1,3,1000.9,1005.7,94.0,3.2,29.7,71.0,0.0,14,2,107.82,135.455536249,0.256311781204,97.995865
7916,1,3,1000.9,1005.7,94.0,3.2,29.7,71.0,0.0,14,2,105.1175,135.455536249,0.288610709438,97.995865
7917,1,3,1000.9,1005.7,94.0,3.2,29.7,71.0,0.0,14,2,78.616,135.455536249,0.723002140142,97.995865
7918,1,3,1000.9,1005.7,94.0,3.2,29.7,71.0,0.0,15,2,95.15,135.759514896,0.4267946915,97.73526
7919,1,3,1000.9,1005.7,94.0,3.2,29.7,71.0,0.0,15,2,88.466,135.759514896,0.534595380104,97.73526
7920,1,3,1000.9,1005.7,94.0,3.2,29.7,71.0,0.0,15,2,104.798,135.759514896,0.295439940612,97.73526
7921,1,3,1000.9,1005.7,94.0,3.2,29.7,71.0,0.0,16,2,78.37,136.063493543,0.736168094209,81.613
7922,1,3,1000.9,1005.7,94.0,3.2,29.7,71.0,0.0,16,2,84.01,136.063493543,0.619610683766,81.613
7923,1,3,1000.2,1005.0,99.0,1.9,28.6,79.0,0.0,16,2,91.6075,131.010710607,0.430130836522,98.0296555555
7924,1,3,1000.2,1005.0,99.0,1.9,28.6,79.0,0.0,17,2,91.62,131.314689254,0.433253539113,93.2013416667
7925,1,3,1000.2,1005.0,99.0,1.9,28.6,79.0,0.0,17,2,104.555,131.314689254,0.255938876702,93.2013416667
7926,1,3,1000.2,1005.0,99.0,1.9,28.6,79.0,0.0,17,2,80.32,131.314689254,0.634894039511,93.2013416667
